date,catalog_date,source_type,title,countries,relationship,matched_terms,linked_memcon_telcon_titles,local_identifier,naid,empty_folder,access_restriction,source_note,pdf_url,catalog_url
1991-04-20,4/20/1991,Presidential Daily Backup,[Presidential Daily Backup] 4/20/1991,Venezuela,Matched memcon/telcon date,Venezuela,Memorandum of Telephone Conversation,12855-002,415891241,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 4/20/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-04_20_91-12855-002_415891241.pdf,https://catalog.archives.gov/id/415891241
1991-04-20,4/20/1991,Presidential Daily Diary,[Presidential Daily Diary] 4/20/1991,Venezuela,Matched memcon/telcon date,Venezuela,Memorandum of Telephone Conversation,12855-001,415891240,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 4/20/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-04_20_91-12855-001_415891240.pdf,https://catalog.archives.gov/id/415891240
1991-04-23,4/23/1991,Presidential Daily Backup,[Presidential Daily Backup] 4/23/1991,Peru,Catalog search lead,Alan Garcia,,12855-008,415891247,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 4/23/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-04_23_91-12855-008_415891247.pdf,https://catalog.archives.gov/id/415891247
1991-04-29,4/29/1991,Presidential Daily Backup,[Presidential Daily Backup] 4/29/1991,Uruguay,Catalog search lead,Uruguay,,12855-020,415891259,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 4/29/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-04_27_91-12855-020_415891259.pdf,https://catalog.archives.gov/id/415891259
1991-05-01,5/1/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/1/1991,Uruguay,Catalog search lead,Uruguay,,12856-002,415891263,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/1/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_02_91-12856-002_415891263.pdf,https://catalog.archives.gov/id/415891263
1991-05-03,5/3/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/3/1991,"Paraguay; Venezuela",Matched memcon/telcon date,"Andres Rodriguez; Carlos Andres Perez; Venezuela; Venezuelan",Memorandum of Conversation,12856-006,415891267,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/3/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_02_91-12856-006_415891267.pdf,https://catalog.archives.gov/id/415891267
1991-05-03,5/3/1991,Presidential Daily Diary,[Presidential Daily Diary] 5/3/1991,Venezuela,Matched memcon/telcon date,"Carlos Andres Perez; Venezuela",Memorandum of Conversation,12856-005,415891266,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/3/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_02_91-12856-005_415891266.pdf,https://catalog.archives.gov/id/415891266
1991-05-04,5/4/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/4/1991,Peru,Catalog search lead,Alan Garcia,,12856-008,415891269,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/4/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_04_91-12856-008_415891269.pdf,https://catalog.archives.gov/id/415891269
1991-05-07,5/7/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/7/1991,"Argentina; Venezuela",Catalog search lead,"Argentina; Carlos Andres Perez",,12856-014,415891275,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/7/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_07_91-12856-014_415891275.pdf,https://catalog.archives.gov/id/415891275
1991-05-09,5/9/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/9/1991,Argentina,Catalog search lead,Argentina,,12857-004,415891279,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/9/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_09_91-12857-004_415891279.pdf,https://catalog.archives.gov/id/415891279
1991-05-15,5/15/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/15/1991,Peru,Catalog search lead,Alan Garcia,,12857-016,415891291,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/15/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_15_91-12857-016_415891291.pdf,https://catalog.archives.gov/id/415891291
1991-05-16,5/16/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/16/1991,"Chile; Paraguay; Uruguay",Catalog search lead,"Chile; Paraguay; Uruguay",,12857-018,415891293,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/16/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_16_91-12857-018_415891293.pdf,https://catalog.archives.gov/id/415891293
1991-05-21,5/21/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/21/1991,"Brazil; Uruguay",Matched memcon/telcon date,"Brazil; Lacalle; Uruguay; Uruguayan",Memorandum of Conversation,12858-008,415891303,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/21/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_21_91-12858-008_415891303.pdf,https://catalog.archives.gov/id/415891303
1991-05-21,5/21/1991,Presidential Daily Diary,[Presidential Daily Diary] 5/21/1991,Uruguay,Matched memcon/telcon date,"Lacalle; Uruguay",Memorandum of Conversation,12858-007,415891302,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/21/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_21_91-12858-007_415891302.pdf,https://catalog.archives.gov/id/415891302
1991-05-22,5/22/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/22/1991,Uruguay,Catalog search lead,Lacalle,,12858-010,415891305,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/22/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_22_91-12858-010_415891305.pdf,https://catalog.archives.gov/id/415891305
1991-05-23,5/23/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/23/1991,"Uruguay; Venezuela",Catalog search lead,"Carlos Andres Perez; Lacalle; Uruguay",,12858-012,415891307,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/23/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_23_91-12858-012_415891307.pdf,https://catalog.archives.gov/id/415891307
1991-05-24,5/24/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/24/1991,Peru,Catalog search lead,Peru,,12858-014,415891309,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/24/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_24_91-12858-014_415891309.pdf,https://catalog.archives.gov/id/415891309
1991-05-24,5/24/1991,Presidential Daily Backup,[Presidential Daily Backup] 5/24/1991,Uruguay,Catalog search lead,Uruguay,,12858-015,415891310,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/24/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-05_24_91-12858-015_415891310.pdf,https://catalog.archives.gov/id/415891310
1991-06-10,6/10/1991,Presidential Daily Backup,[Presidential Daily Backup] 6/10/1991,"Bolivia; Colombia; Peru",Catalog search lead,"Bolivia; Colombia; Peru",,12860-006,415891344,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/10/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_10_91-12860-006_415891344.pdf,https://catalog.archives.gov/id/415891344
1991-06-11,6/11/1991,Presidential Daily Backup,[Presidential Daily Backup] 6/11/1991,Suriname,Catalog search lead,Suriname,,12860-008,415891346,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/11/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_11_91-12860-008_415891346.pdf,https://catalog.archives.gov/id/415891346
1991-06-12,6/12/1991,Presidential Daily Backup,[Presidential Daily Backup] 6/12/1991,Brazil,Catalog search lead,Brazil,,12860-010,415891348,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/12/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_12_91-12860-010_415891348.pdf,https://catalog.archives.gov/id/415891348
1991-06-15,6/15/1991,Presidential Daily Backup,[Presidential Daily Backup] 6/15/1991,"Brazil; Uruguay",Catalog search lead,"Brazilian; Collor; Uruguay",,12860-016,415891354,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/15/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_15_91-12860-016_415891354.pdf,https://catalog.archives.gov/id/415891354
1991-06-18,6/18/1991,Presidential Daily Backup,[Presidential Daily Backup] 6/18/1991,"Argentina; Brazil; Chile; Paraguay; Suriname; Uruguay; Venezuela",Matched memcon/telcon date,"Argentina; Argentine; Brazil; Brazilian; Chile; Collor; Paraguay; Suriname; Surinamese; Uruguay; Venezuela",Memorandum of Conversation,12861-004,415891360,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/18/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_18_91-12861-004_415891360.pdf,https://catalog.archives.gov/id/415891360
1991-06-18,6/18/1991,Presidential Daily Diary,[Presidential Daily Diary] 6/18/1991,Brazil,Matched memcon/telcon date,"Brazil; Brazilian; Collor",Memorandum of Conversation,12861-003,415891359,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/18/1991. Access restriction: Restricted - Possibly.",https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1991/41-bpr-apts_sch-dd-06_18_91-12861-003_415891359.pdf,https://catalog.archives.gov/id/415891359
